ID,Style,Artwork,Artist,Date,Link
79215,Abstract-Expressionism,A Well,Kenzo Okada,1966,https://uploads2.wikiart.org/images/kenzo-okada/a-well-1966.jpg
79216,Abstract-Expressionism,Alvorada da Industria,Manabu Mabe,1966,https://uploads8.wikiart.org/images/manabu-mabe/alvorada-da-industria-1966.jpg
79217,Abstract-Expressionism,Untitled,Manabu Mabe,1966,https://uploads4.wikiart.org/images/manabu-mabe/untitled-1966.jpg
79218,Abstract-Expressionism,Mirror,Frank Bowling,1966,https://uploads4.wikiart.org/images/frank-bowling/mirror-1966.jpg
79219,Abstract-Expressionism,Red Passage,Alice Baber,1966,https://uploads7.wikiart.org/images/alice-baber/red-passage-1966.jpg
79220,Abstract-Expressionism,Untitled (SF66-006),Sam Francis,1966,https://uploads4.wikiart.org/images/sam-francis/untitled-sf66-006-1966.jpg
79221,Abstract-Expressionism,Milky Way,Walasse Ting,1966,https://uploads6.wikiart.org/images/walasse-ting/milky-way-1966.jpg
79222,Abstract-Expressionism,Timaeus III and IV,Alfred Jensen,1966,https://uploads7.wikiart.org/images/alfred-jensen/timaeus-iii-and-iv-1966.jpg
79223,Abstract-Expressionism,The Rose,Jay DeFeo,1958-1966,https://uploads2.wikiart.org/images/jay-defeo/the-rose-1966.jpg
79224,Abstract-Expressionism,An Italian Landscape with Trees,Ralph Rosenborg,1966,https://uploads4.wikiart.org/images/ralph-rosenborg/an-italian-landscape-with-trees-1966.jpg
79225,Abstract-Expressionism,Girl at Night,Howard Hodgkin,1966,https://uploads3.wikiart.org/images/howard-hodgkin/girl-at-night-1966.jpg
79226,Abstract-Expressionism,3069 White Dots on an Oval Background,Pol Bury,1966,https://uploads3.wikiart.org/images/pol-bury/3069-white-dots-on-an-oval-background-1966.jpg
79227,Abstract-Expressionism,Aparición y sombras,Jose Guerrero,1966,https://uploads3.wikiart.org/images/jose-guerrero/aparici-n-y-sombras.jpg
79228,Abstract-Expressionism,Black Whims with Yellow,Jose Guerrero,1966,https://uploads3.wikiart.org/images/jose-guerrero/black-whims-with-yellow-1966.jpg
79229,Abstract-Expressionism,Trace,Jack Tworkov,1966,https://uploads2.wikiart.org/images/jack-tworkov/trace-1966.jpg
79230,Abstract-Expressionism,Berlin Blues 6,William Scott,1966,https://uploads3.wikiart.org/images/william-scott/berlin-blues-6-1966.jpg
79231,Abstract-Expressionism,M-4-66,Conrad Marca-Relli,1966,https://uploads0.wikiart.org/images/conrad-marca-relli/m-4-66-1966.jpg
79232,Abstract-Expressionism,Dead Cardinal,Gandy Brodie,1966,https://uploads1.wikiart.org/images/gandy-brodie/dead-cardinal-1966.jpg
79233,Abstract-Expressionism,Untitled,M.F. Husain,1966,https://uploads3.wikiart.org/images/m-f-husain/untitled-1966.jpg
79234,Abstract-Expressionism,Untitled,Lee Bontecou,1966,https://uploads5.wikiart.org/images/lee-bontecou/untitled-1966.jpg
79235,Abstract-Expressionism,Untitled,Lee Bontecou,1966,https://uploads7.wikiart.org/images/lee-bontecou/untitled-1966-1.jpg
79236,Abstract-Expressionism,Bench,Noguchi Isamu,1966,https://uploads3.wikiart.org/images/isamu-noguchi/bench-1966.jpg
79237,Abstract-Expressionism,Green Abstract,Gebre Kristos Desta,1966,https://uploads0.wikiart.org/images/gebre-kristos-desta/green-abstract-1966.jpg
79238,Abstract-Expressionism,Fishes at the Japan Sea,George Stefanescu,1966,https://uploads5.wikiart.org/images/george-stefanescu-ramnic/fishes-at-the-japan-sea-1966.jpg
79239,Abstract-Expressionism,Sunrise,George Stefanescu,1966,https://uploads7.wikiart.org/images/george-stefanescu-ramnic/sunrise-1966.jpg
79240,Abstract-Expressionism,Le chien du Québec,Armand Vaillancourt,1966,https://uploads2.wikiart.org/images/armand-vaillancourt/le-chien-du-qu-bec(1).jpg
79241,Abstract-Expressionism,White Ground-Red Halo,Adolph Gottlieb,1966,https://uploads3.wikiart.org/images/adolph-gottlieb/white-ground-red-halo-1966.jpg
79242,Abstract-Expressionism,Beside the Sea,Robert Motherwell,1966,https://uploads7.wikiart.org/images/robert-motherwell/beside-the-sea-1966.jpg
79243,Abstract-Expressionism,Untitled,Norman Lewis,1966,https://uploads8.wikiart.org/00163/images/norman-lewis/lewis-untitled-mr143-image-only2.jpg
79244,Abstract-Expressionism,RELACIÓN DE FORMAS,Fernando García Ponce,1966,https://uploads3.wikiart.org/00210/images/fernando-garcia-ponce/relaci-n-de-formas-1966.jpg
79245,Abstract-Expressionism,Vuoristoa,Tove Jansson,1966,https://uploads5.wikiart.org/00334/images/tove-jansson/vuoristoa-1966.jpg
79246,Abstract-Expressionism,Untitled,Enrique Silvestre,XX cent.,https://uploads3.wikiart.org/00278/images/silvestre/modern-hand.jpg
79247,Abstract-Expressionism,Bird's Flight in Moonlight,Joan Miro,1967,https://uploads6.wikiart.org/images/joan-miro/bird-s-flight-in-moonlight.jpg
79248,Abstract-Expressionism,Woman and Bird I,Joan Miro,1967,https://uploads8.wikiart.org/images/joan-miro/not_detected_227944.jpg
79249,Abstract-Expressionism,Woman and Bird in the Night,Joan Miro,1967,https://uploads8.wikiart.org/images/joan-miro/not_detected_227945.jpg
79250,Abstract-Expressionism,Bird in the Night,Joan Miro,1967,https://uploads8.wikiart.org/images/joan-miro/not_detected_227946.jpg
79251,Abstract-Expressionism,Character and Bird in the Night,Joan Miro,1967,https://uploads8.wikiart.org/images/joan-miro/not_detected_227947.jpg
79252,Abstract-Expressionism,Woman in the Night,Joan Miro,1967,https://uploads8.wikiart.org/images/joan-miro/not_detected_227958.jpg
79253,Abstract-Expressionism,The Gold of the Azure,Joan Miro,1967,https://uploads1.wikiart.org/images/joan-miro/the-gold-of-the-azure.jpg
79254,Abstract-Expressionism,"The Lark's Wing, Encircled with Golden Blue, Rejoins the Heart of the Poppy Sleeping on a Diamond-Studded Meadow",Joan Miro,1967,https://uploads3.wikiart.org/images/joan-miro/the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond.jpg
79255,Abstract-Expressionism,The Song of the Vowels,Joan Miro,1967,https://uploads2.wikiart.org/images/joan-miro/the-song-of-the-vowels.jpg
79256,Abstract-Expressionism,The Visit,Willem de Kooning,1967,https://uploads2.wikiart.org/images/willem-de-kooning/seated-woman-2.jpg
79257,Abstract-Expressionism,Two Figures in a Landscape,Willem de Kooning,1967,https://uploads6.wikiart.org/00159/images/willem-de-kooning/a-26087a.jpg
79258,Abstract-Expressionism,Untitled,Willem de Kooning,1966-1967,https://uploads1.wikiart.org/images/willem-de-kooning/untitled-1967.jpg
79259,Abstract-Expressionism,Untitled,Willem de Kooning,1966-1967,https://uploads3.wikiart.org/images/willem-de-kooning/untitled-1967-1.jpg
79260,Abstract-Expressionism,Untitled,Willem de Kooning,1967,https://uploads7.wikiart.org/images/willem-de-kooning/untitled-5.jpg
79261,Abstract-Expressionism,White Nude,Willem de Kooning,1967,https://uploads7.wikiart.org/images/willem-de-kooning/white-nude.jpg
79262,Abstract-Expressionism,"Tolle, tolle, crucifige eum (John 19:15)",Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/tolle-tolle-crucifige-eum-john-19-15-1967.jpg
79263,Abstract-Expressionism,"Abraham, Abraham! (Genesis 22:2)",Salvador Dali,1964-1967,https://uploads8.wikiart.org/images/salvador-dali/abraham-abraham-genesis-22-2-1967.jpg
79264,Abstract-Expressionism,"Abraham, pater multarem gentium (Genesis 12:1f)",Salvador Dali,1964-1967,https://uploads6.wikiart.org/images/salvador-dali/abraham-pater-multarem-gentium-genesis-12-1f-1967.jpg
79265,Abstract-Expressionism,Angelus excussit flammamignis (Daniel 3:23),Salvador Dali,1964-1967,https://uploads3.wikiart.org/images/salvador-dali/angelus-excussit-flammamignis-daniel-3-23-1967.jpg
79266,Abstract-Expressionism,Apparuerunt illis dispertitae linguae (Acts 1:14),Salvador Dali,1964-1967,https://uploads0.wikiart.org/images/salvador-dali/apparuerunt-illis-dispertitae-linguae-acts-1-14-1967.jpg
79267,Abstract-Expressionism,Aquae diluvii super terram (Genesis 6:17),Salvador Dali,1964-1967,https://uploads1.wikiart.org/images/salvador-dali/aquae-diluvii-super-terram-genesis-6-17-1967.jpg
79268,Abstract-Expressionism,Cadaver in seoulchro Elisei (2 Kings 13:21),Salvador Dali,1964-1967,https://uploads3.wikiart.org/images/salvador-dali/cadaver-in-seoulchro-elisei-2-kings-13-21-1967.jpg
79269,Abstract-Expressionism,Canita tuba in Sion (Joel 2:1),Salvador Dali,1964-1967,https://uploads8.wikiart.org/images/salvador-dali/canita-tuba-in-sion-joel-2-1-1967.jpg
79270,Abstract-Expressionism,Cherub super limen domus (Ezekiel 9:3),Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/cherub-super-limen-domus-ezekiel-9-3-1967.jpg
79271,Abstract-Expressionism,Ecce homo,Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/ecce-homo-1967.jpg
79272,Abstract-Expressionism,Ecce quasi filius hominis in nubibus us caeli (Ezekiel 1:4),Salvador Dali,1964-1967,https://uploads1.wikiart.org/images/salvador-dali/ecce-quasi-filius-hominis-in-nubibus-us-caeli-ezekiel-1-4-1967.jpg
79273,Abstract-Expressionism,Ecce virgo concipiet (Isaiah 7:14),Salvador Dali,1964-1967,https://uploads3.wikiart.org/images/salvador-dali/ecce-virgo-concipiet-isaiah-7-14-1967.jpg
79274,Abstract-Expressionism,Ego sum Dominus Deus tuus... (Exodus 34:28),Salvador Dali,1964-1967,https://uploads0.wikiart.org/images/salvador-dali/ego-sum-dominus-deus-tuus-exodus-34-28-1967.jpg
79275,Abstract-Expressionism,Elias per turbinem super currus igneus,Salvador Dali,1964-1967,https://uploads0.wikiart.org/images/salvador-dali/elias-per-turbinem-super-currus-igneus-1967.jpg
79276,Abstract-Expressionism,Emissa voce magna expiravit (Mark 15:37),Salvador Dali,1964-1967,https://uploads0.wikiart.org/images/salvador-dali/emissa-voce-magna-expiravit-mark-15-37-1967.jpg
79277,Abstract-Expressionism,Iosias sepultus in mausoleum patrum (2 Chronicles 35:24),Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/iosias-sepultus-in-mausoleum-patrum-2-chronicles-35-24-1967.jpg
79278,Abstract-Expressionism,Ipse erat Elias (Mark 1:4),Salvador Dali,1964-1967,https://uploads4.wikiart.org/images/salvador-dali/ipse-erat-elias-mark-1-4-1967.jpg
79279,Abstract-Expressionism,Jesus carrying the cross,Salvador Dali,1964-1967,https://uploads4.wikiart.org/images/salvador-dali/jesus-carrying-the-cross-1967.jpg
79280,Abstract-Expressionism,Leviathan (Job 40:21),Salvador Dali,1964-1967,https://uploads8.wikiart.org/images/salvador-dali/leviathan-job-40-21-1967.jpg
79281,Abstract-Expressionism,"Mane, thecel, phares",Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/mane-thecel-phares-1967.jpg
79282,Abstract-Expressionism,Mulier amicta sole,Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/mulier-amicta-sole-1967.jpg
79283,Abstract-Expressionism,Nabuchodonsor rex Babylons,Salvador Dali,1964-1967,https://uploads6.wikiart.org/images/salvador-dali/nabuchodonsor-rex-babylons-1967.jpg
79284,Abstract-Expressionism,Noe qui primus plantavit vineam… (Genesis 9:20f),Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/noe-qui-primus-plantavit-vineam-genesis-9-20f-1967.jpg
79285,Abstract-Expressionism,Oblatio munda,Salvador Dali,1964-1967,https://uploads2.wikiart.org/images/salvador-dali/oblatio-munda-1967.jpg
79286,Abstract-Expressionism,Planctus David in mortem Saul,Salvador Dali,1964-1967,https://uploads0.wikiart.org/images/salvador-dali/planctus-david-in-mortem-saul-1967.jpg
79287,Abstract-Expressionism,"Plange, virgo, accincta. Sacco.",Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/plange-virgo-accincta-sacco-1967.jpg
79288,Abstract-Expressionism,Proelium magnum in caelo,Salvador Dali,1964-1967,https://uploads4.wikiart.org/images/salvador-dali/proelium-magnum-in-caelo-1967.jpg
79289,Abstract-Expressionism,Quis ascendet in mentem Domini?,Salvador Dali,1964-1967,https://uploads1.wikiart.org/images/salvador-dali/quis-ascendet-in-mentem-domini-1967.jpg
79290,Abstract-Expressionism,Rubus incombustus (Exodus 3:2),Salvador Dali,1964-1967,https://uploads8.wikiart.org/images/salvador-dali/rubus-incombustus-exodus-3-2-1967.jpg
79291,Abstract-Expressionism,"Spiritus promptus est, caro vero infirma",Salvador Dali,1964-1967,https://uploads1.wikiart.org/images/salvador-dali/spiritus-promptus-est-caro-vero-infirma-1967.jpg
79292,Abstract-Expressionism,Sponsabo te mihi in sempiternum (Song of Songs 2:12),Salvador Dali,1964-1967,https://uploads3.wikiart.org/images/salvador-dali/sponsabo-te-mihi-in-sempiternum-song-of-songs-2-12-1967.jpg
79293,Abstract-Expressionism,Tertia die resurrexit,Salvador Dali,1964-1967,https://uploads1.wikiart.org/images/salvador-dali/tertia-die-resurrexit-1967.jpg
79294,Abstract-Expressionism,Vir et mulier in Paradiso Voluptatis,Salvador Dali,1964-1967,https://uploads7.wikiart.org/images/salvador-dali/vir-et-mulier-in-paradiso-voluptatis-1967.jpg
79295,Abstract-Expressionism,Vox clamantis,Salvador Dali,1964-1967,https://uploads2.wikiart.org/images/salvador-dali/vox-clamantis-1967.jpg
79296,Abstract-Expressionism,"Seduxisti me, Domine",Salvador Dali,1964-1967,https://uploads8.wikiart.org/images/salvador-dali/seduxisti-me-domine-1967.jpg
79297,Abstract-Expressionism,"Veni, Domine Jesu (Revelation 22:17)",Salvador Dali,1964-1967,https://uploads4.wikiart.org/images/salvador-dali/veni-domine-jesu-revelation-22-17-1967.jpg
79298,Abstract-Expressionism,Vinea electa (Isaiah 5:6),Salvador Dali,1964-1967,https://uploads3.wikiart.org/images/salvador-dali/vinea-electa-isaiah-5-6-1967.jpg
79299,Abstract-Expressionism,Untitled,Philip Guston,1967,https://uploads3.wikiart.org/images/philip-guston/untitled-6.jpg
79300,Abstract-Expressionism,Aerial Centers,Mark Tobey,1967,https://uploads0.wikiart.org/images/mark-tobey/aerial-centers-1967.jpg
79301,Abstract-Expressionism,Abstract Composition (SF 61),Sam Francis,1967,https://uploads4.wikiart.org/images/sam-francis/abstract-composition-sf-61-1967.jpg
79302,Abstract-Expressionism,Sulfur Water,Sam Francis,1967,https://uploads8.wikiart.org/images/sam-francis/sulfur-water-1967.jpg
79303,Abstract-Expressionism,Leaves III,Jean-Paul Riopelle,1967,https://uploads6.wikiart.org/images/jean-paul-riopelle/feuilles-iii-1967.jpg
79304,Abstract-Expressionism,Jute IV,Jean-Paul Riopelle,1967,https://uploads1.wikiart.org/images/jean-paul-riopelle/jute-iv-1967.jpg
79305,Abstract-Expressionism,Leaves I,Jean-Paul Riopelle,1967,https://uploads4.wikiart.org/images/jean-paul-riopelle/feuilles-i-1967.jpg
79306,Abstract-Expressionism,Constructions chimériques,Jean-Paul Riopelle,1967,https://uploads1.wikiart.org/images/jean-paul-riopelle/constructions-chim-riques-1967.jpg
79307,Abstract-Expressionism,Unequivocably Blue,Perle Fine,1967,https://uploads4.wikiart.org/images/perle-fine/unequivocably-blue-1967.jpg
79308,Abstract-Expressionism,Metaphores and Metamorphoses,Hedda Sterne,1967,https://uploads7.wikiart.org/images/hedda-sterne/metaphores-and-metamorphoses-1967.jpg
79309,Abstract-Expressionism,My Landscape II,Joan Mitchell,1967,https://uploads4.wikiart.org/images/joan-mitchell/my-landscape-ii-1967.jpg
79310,Abstract-Expressionism,Phoenix Presence,Richard Pousette-Dart,1967,https://uploads4.wikiart.org/images/richard-pousette-dart/phoenix-presence-1967.jpg
79311,Abstract-Expressionism,Interior and Silence,Jimmy Ernst,1967,https://uploads7.wikiart.org/images/jimmy-ernst/interior-and-silence-1967.jpg
79312,Abstract-Expressionism,PR,Dan Christensen,1967,https://uploads2.wikiart.org/images/dan-christensen/pr-1967.jpg
79313,Abstract-Expressionism,Untitled,Dan Christensen,1967,https://uploads8.wikiart.org/images/dan-christensen/untitled-1967.jpg
79314,Abstract-Expressionism,Eudocia,Norman Bluhm,1967,https://uploads4.wikiart.org/images/norman-bluhm/eudocia-1967.jpg
79315,Abstract-Expressionism,Something Else,Ronnie Landfield,1967,https://uploads6.wikiart.org/images/ronnie-landfield/something-else-1967.jpg
79316,Abstract-Expressionism,"Aspen, Colorado",Betty Parsons,1967,https://uploads3.wikiart.org/images/betty-parsons/aspen-colorado-1967.jpg
79317,Abstract-Expressionism,Three Discs (The Man),Alexander Calder,1967,https://uploads4.wikiart.org/images/alexander-calder/man-1967.jpg
79318,Abstract-Expressionism,Untitled,Adolph Gottlieb,1967,https://uploads2.wikiart.org/images/adolph-gottlieb/untitled-1967(1).jpg
79319,Abstract-Expressionism,Untitled,Adolph Gottlieb,1967,https://uploads2.wikiart.org/images/adolph-gottlieb/untitled-1967(3).jpg
79320,Abstract-Expressionism,The X and Its Tails,Alexander Calder,1967,https://uploads2.wikiart.org/images/alexander-calder/the-x-and-its-tails-1967.jpg
79321,Abstract-Expressionism,Winter Windows,Jane Frank,1967,https://uploads0.wikiart.org/images/jane-frank/winter-windows-1967.jpg
79322,Abstract-Expressionism,Color Abstraction,Robert Goodnough,1967,https://uploads0.wikiart.org/images/robert-goodnough/color-abstraction-1967.jpg
79323,Abstract-Expressionism,Struggle,Robert Goodnough,1967,https://uploads0.wikiart.org/images/robert-goodnough/struggle-1967.jpg
79324,Abstract-Expressionism,Number 2,Esteban Vicente,1967,https://uploads8.wikiart.org/images/esteban-vicente/number-2-1967.jpg
79325,Abstract-Expressionism,Seven Green Leagues,Alice Baber,1967,https://uploads6.wikiart.org/images/alice-baber/seven-green-leagues-1967.jpg
79326,Abstract-Expressionism,"What Color, How to Make",Richard Tuttle,1967,https://uploads3.wikiart.org/images/richard-tuttle/what-color-how-to-make-1967.jpg
79327,Abstract-Expressionism,"In Space, Blue Irises",Kazuo Nakamura,1967,https://uploads1.wikiart.org/images/kazuo-nakamura/in-space-blue-irises-1967.jpg
79328,Abstract-Expressionism,"The Acrobatic Rectangle, Per Eleven",Alfred Jensen,1967,https://uploads5.wikiart.org/images/alfred-jensen/the-acrobatic-rectangle-per-eleven-1967.jpg
79329,Abstract-Expressionism,"The Acrobatic Rectangle, Per Six",Alfred Jensen,1967,https://uploads2.wikiart.org/images/alfred-jensen/the-acrobatic-rectangle-per-six-1967.jpg
79330,Abstract-Expressionism,Summer (In Memory of James Budd Dixon),Frank Lobdell,1967,https://uploads7.wikiart.org/images/frank-lobdell/summer-in-memory-of-james-budd-dixon-1967.jpg
79331,Abstract-Expressionism,Flower Garden,Ralph Rosenborg,1967,https://uploads4.wikiart.org/images/ralph-rosenborg/flower-garden-1967.jpg
79332,Abstract-Expressionism,O Casamento,Alvaro Lapa,1967,https://uploads7.wikiart.org/images/alvaro-lapa/o-casamento-1967.jpg
79333,Abstract-Expressionism,Work,Tsuruko Yamazaki,1967,https://uploads5.wikiart.org/images/tsuruko-yamazaki/work-1967.jpg
79334,Abstract-Expressionism,Couple of Girls,Manuel Neri,1967,https://uploads2.wikiart.org/images/manuel-neri/couple-of-girls-1967.jpg
79335,Abstract-Expressionism,Untitled,Jose Guerrero,1967,https://uploads6.wikiart.org/images/jose-guerrero/untitled-1967.jpg
